angle,angle_buffer,angle_buffer_deg,angle_deg,epoch,loss,norm_a,norm_b,t_est_1,t_est_2,t_est_buffer,t_true,lb,ub
1.203979969,1.588413119,91.00936786,68.98297084,7.748251748,82.71769714,808.1279297,520.8668213,8.224632263,6.199919224,8.224632263,8.628108978,0,90
1.193597794,1.588758588,91.02916175,68.38811601,7.755244755,82.70368195,815.9267578,473.9038086,8.219798088,2.539485455,8.219798088,8.627662659,0,90
1.20374167,1.589603424,91.0775673,68.9693173,7.762237762,82.6897583,827.0371704,496.1546326,8.21499157,5.591600418,8.21499157,8.6272192,0,90
1.1915555,1.590027213,91.10184862,68.27110121,7.769230769,82.67588043,858.7203369,482.8175049,8.210196495,0.776446283,8.210196495,8.626776695,0,90
1.100708842,1.589699626,91.08307926,63.06597114,7.776223776,82.66197968,850.501709,464.6596069,8.205377579,1.72341001,8.205377579,8.626325607,0,90
1.31598258,1.591131687,91.16513032,75.40024776,7.783216783,82.64803314,834.1370239,472.2706909,8.200555801,3.128449678,8.200555801,8.625880241,0,90
1.566338301,1.591064334,91.16127127,89.74457392,7.79020979,82.63439178,879.4633789,497.2485352,8.195729256,1.913345218,8.195729256,8.625431061,0,90
1.431486726,1.589240789,91.05678986,82.01814782,7.797202797,82.6210022,865.4638672,485.4179382,8.190880775,0.41034469,8.190880775,8.624983788,0,90
1.328730702,1.587005258,90.92870333,76.13066136,7.804195804,82.60756683,854.829895,474.4280396,8.186010361,2.757380962,8.186010361,8.6245327,0,90
1.582280397,1.590448499,91.12598651,90.65798878,7.811188811,82.59367371,847.4301147,487.4903259,8.18112278,1.266860604,8.18112278,8.624070168,0,90
1.316975594,1.590662956,91.13827402,75.45714323,7.818181818,82.57997894,844.8097534,471.8434143,8.176246643,3.126590014,8.176246643,8.623610497,0,90
1.001324058,1.590796471,91.14592383,57.37164242,7.825174825,82.56653595,870.9362793,447.1108093,8.171386719,2.962538242,8.171386719,8.623161316,0,90
1.516510844,1.589808822,91.08933571,86.88967096,7.832167832,82.55308533,840.1723633,486.3030701,8.166508675,1.418717146,8.166508675,8.622716904,0,90
1.355491996,1.598953485,91.61328636,77.66397052,7.839160839,82.53968811,834.3292236,484.5076294,8.161626816,0.132374778,8.161626816,8.622256279,0,90
1.587809682,1.59005034,91.10317368,90.97479344,7.846153846,82.52688599,862.9272461,488.49823,8.15677166,0.857362092,8.15677166,8.62183094,0,90
1.569832802,1.590523958,91.13031002,89.94479409,7.853146853,82.51408386,852.3318481,495.285675,8.151900291,1.990830302,8.151900291,8.621400833,0,90
1.312055945,1.591514707,91.18707572,75.17526816,7.86013986,82.50146484,857.3364258,471.9611206,8.147042274,4.068931103,8.147042274,8.620985985,0,90
1.556885362,1.587892771,90.97955408,89.20296041,7.867132867,82.48918915,814.9376831,490.3368835,8.142187119,1.885282397,8.142187119,8.620581627,0,90
1.55482161,1.590535045,91.13094523,89.08471617,7.874125874,82.47664642,853.4797363,487.0308533,8.137355804,0.911337554,8.137355804,8.620173454,0,90
1.141410232,1.588092089,90.99097416,65.39798896,7.881118881,82.46400452,856.5641479,470.0667725,8.132499695,1.938527703,8.132499695,8.619745255,0,90
1.369366884,1.591729045,91.1993564,78.45894307,7.888111888,82.45105743,840.2293701,484.179657,8.127624512,0.839583337,8.127624512,8.619307518,0,90
1.56588912,1.588993669,91.04263088,89.71883777,7.895104895,82.43827057,827.9349365,493.684021,8.12277317,3.351013899,8.12277317,8.61888504,0,90
1.101802349,1.589202642,91.0546042,63.12862446,7.902097902,82.42529297,837.9163208,448.0348816,8.117938995,4.168955326,8.117938995,8.618460655,0,90
1.549331665,1.594344735,91.34922441,88.77016547,7.909090909,82.41235352,831.5405273,486.455719,8.113110542,-0.090018198,8.113110542,8.618039131,0,90
0.969334006,1.588343024,91.00535171,55.5387475,7.916083916,82.39980316,825.4414063,469.4793091,8.108280182,1.748410106,8.108280182,8.617618561,0,90
1.272427082,1.591916203,91.2100798,72.90470154,7.923076923,82.38705444,853.4227295,470.3626404,8.103466034,2.476289511,8.103466034,8.617194176,0,90
1.578069806,1.590686321,91.13961274,90.41673967,7.93006993,82.37461853,832.546936,488.97995,8.098653793,1.769302607,8.098653793,8.616779327,0,90
1.585194349,1.597563148,91.53362586,90.82494592,7.937062937,82.3622818,857.5946655,491.5640869,8.093848228,1.576210976,8.093848228,8.61636734,0,90
1.296583533,1.589985728,91.09947172,74.28876424,7.944055944,82.35015106,818.4403076,469.1398621,8.089009285,3.220383406,8.089009285,8.615948677,0,90
1.215621233,1.591748595,91.20047655,69.64996614,7.951048951,82.33809662,855.180481,476.4205933,8.084225655,1.267670035,8.084225655,8.615552902,0,90
1.345549583,1.588119268,90.99253144,77.09431226,7.958041958,82.32632446,821.7542725,479.0081787,8.079437256,2.357444763,8.079437256,8.615171432,0,90
0.997522831,1.588572621,91.01850665,57.15384818,7.965034965,82.31414795,856.4335938,465.350708,8.074648857,1.746896505,8.074648857,8.614768982,0,90
1.529953122,1.588766694,91.0296262,87.65985675,7.972027972,82.30158997,812.0863647,485.8302612,8.069829941,1.220611453,8.069829941,8.61434269,0,90
1.339496851,1.588295102,91.00260597,76.74751623,7.979020979,82.28903961,841.4052124,473.3378296,8.065030098,2.588320494,8.065030098,8.613910675,0,90
1.573738575,1.589416027,91.06683024,90.1685784,7.986013986,82.27626038,855.15448,487.0112,8.060227394,2.001845837,8.060227394,8.613473892,0,90
1.524467826,1.589969993,91.09857013,87.34557243,7.993006993,82.2633667,863.7275391,485.5253601,8.055399895,0.436117023,8.055399895,8.613018036,0,90
1.052475214,1.587958217,90.98330386,60.3023878,8,82.25055695,835.1702881,455.4962769,8.050542831,2.334754229,8.050542831,8.61255455,0,90
1.248616457,1.588525534,91.01580873,71.54045322,8.006993007,82.23743439,817.1157227,482.2170715,8.045705795,0.413650483,8.045705795,8.612098694,0,90
1.20253551,1.588820457,91.03270662,68.90020944,8.013986014,82.22434998,811.8344116,481.8437195,8.040891647,5.332184792,8.040891647,8.611647606,0,90
1.075107455,1.588549852,91.01720209,61.59911971,8.020979021,82.21107483,828.4147339,430.0595093,8.036119461,5.6416049,8.036119461,8.611203194,0,90
1.583294511,1.590506196,91.12929232,90.7160932,8.027972028,82.19754791,800.0294189,486.486969,8.031330109,1.39665997,8.031330109,8.610739708,0,90
1.206355333,1.592787027,91.25997433,69.11906919,8.034965035,82.18426514,816.8540649,533.3812866,8.026582718,6.18772316,8.026582718,8.610297203,0,90
1.135416746,1.588972449,91.04141511,65.05458754,8.041958042,82.17128754,827.7315674,481.1684875,8.021842003,0.342548013,8.021842003,8.609871864,0,90
1.545454264,1.590129137,91.10768843,88.54800674,8.048951049,82.1583786,839.2579956,486.4300537,8.017107964,2.013310671,8.017107964,8.609451294,0,90
1.285032272,1.588711381,91.02645699,73.62692574,8.055944056,82.14550018,825.3945923,472.5454102,8.012356758,1.868757963,8.012356758,8.609018326,0,90
1.506192446,1.5898422,91.09124817,86.29847028,8.062937063,82.13239288,835.4244995,484.6565247,8.007609367,0.835176051,8.007609367,8.608586311,0,90
1.235146999,1.588750124,91.0286768,70.76871014,8.06993007,82.11940002,833.744751,459.1133118,8.00285244,5.165484428,8.00285244,8.608151436,0,90
1.221964359,1.591228127,91.17065595,70.0134005,8.076923077,82.10626221,818.956543,468.9048767,7.998095036,2.196611404,7.998095036,8.607712746,0,90
1.317550898,1.590105534,91.10633606,75.49010573,8.083916084,82.09324646,831.5498657,470.2906494,7.993337631,2.660179138,7.993337631,8.607270241,0,90
1.562218785,1.594888926,91.38040423,89.50854307,8.090909091,82.08034515,860.786377,502.3296814,7.988592625,3.71747613,7.988592625,8.606837273,0,90
1.348403215,1.59103179,91.15940663,77.25781332,8.097902098,82.06784058,848.8353882,477.6348877,7.983823776,2.35833621,7.983823776,8.606419563,0,90
1.216418505,1.589170456,91.05276005,69.69564644,8.104895105,82.05547333,841.2989502,480.5852051,7.979040623,0.591339171,7.979040623,8.605998039,0,90
1.189224601,1.586231112,90.88434808,68.13755052,8.111888112,82.04299164,822.0709839,471.4162292,7.974248409,1.280690312,7.974248409,8.605573654,0,90
1.208010793,1.590944648,91.15441376,69.21392003,8.118881119,82.02986908,842.6820679,459.7154541,7.969465256,3.505180836,7.969465256,8.605136871,0,90
0.856886029,1.590621829,91.1359176,49.095953,8.125874126,82.01709747,838.3780518,374.4408264,7.964694977,5.154072285,7.964694977,8.604716301,0,90
0.059374563,0.059374563,3.401911893,3.401911893,8.132867133,82.00450134,28.80407143,28.80407143,8.604309082,7.959929466,8.604309082,8.604309082,0,90
1.201989889,0.072292909,4.142078576,68.86894767,8.13986014,81.96469116,35.050354,514.2949219,8.602416992,5.820750237,8.602416992,8.602416992,0,90
1.205175161,0.051482897,2.94975273,69.05145032,8.146853147,81.90024567,33.79500198,513.4598389,8.599194527,5.551278114,8.599194527,8.599194527,0,90
1.204176068,0.050713859,2.905690112,68.9942065,8.153846154,81.81291962,27.1095562,462.0406189,8.594716072,4.374310493,8.594716072,8.594716072,0,90
0.855184078,0.045644548,2.615239946,48.99843839,8.160839161,81.70611572,35.6630249,464.0783386,8.58916378,1.440698743,8.58916378,8.58916378,0,90
1.147775412,0.058643844,3.360044754,65.76268691,8.167832168,81.58127594,33.80580521,472.3747559,8.582633018,1.682218909,8.582633018,8.582633018,0,90
1.562803984,0.043106433,2.469816681,89.54207247,8.174825175,81.44226837,24.03930664,484.8215332,8.575331688,1.25558579,8.575331688,8.575331688,0,90
1.286295772,0.080505982,4.612652997,73.69931892,8.181818182,81.28946686,39.15485382,464.8952026,8.567257881,3.661018372,8.567257881,8.567257881,0,90
1.201704264,0.068736404,3.938305858,68.85258253,8.188811189,81.12480164,33.84885025,450.0346985,8.55853653,3.595950603,8.55853653,8.55853653,0,90
1.21426177,0.041804597,2.39522696,69.57207466,8.195804196,80.95039368,20.21567726,471.4246826,8.549268723,1.093435884,8.549268723,8.549268723,0,90
1.422937274,0.042471033,2.433410919,81.52830031,8.202797203,80.76667023,20.4547863,479.4560852,8.539464951,0.852934897,8.539464951,8.539464951,0,90
1.1331954,0.048250724,2.764562822,64.9273138,8.20979021,80.57501984,23.92062187,470.9107971,8.529219627,1.331375957,8.529219627,8.529219627,0,90
1.568283439,0.049381819,2.829369792,89.85602212,8.216783217,80.37584686,25.59830475,577.8533936,8.518548965,5.224351406,8.518548965,8.518548965,0,90
1.573975921,0.054752074,3.13706277,90.18217731,8.223776224,80.17100525,35.88519669,488.376709,8.507555962,3.350168228,8.507555962,8.507555962,0,90
1.204556823,0.054684505,3.133191334,69.01602213,8.230769231,79.96185303,30.7296772,521.7074585,8.496303558,5.767362595,8.496303558,8.496303558,0,90
1.20516026,0.047145639,2.701246115,69.05059655,8.237762238,79.74691772,27.34173965,547.0701294,8.484718323,6.120892525,8.484718323,8.484718323,0,90
1.339003086,0.068843931,3.944466689,76.71922559,8.244755245,79.52714539,55.39180374,476.0580139,8.4728508,0.309153527,8.4728508,8.4728508,0,90
1.206474304,0.054075882,3.098319803,69.12588572,8.251748252,79.30591583,33.003479,520.1358032,8.460892677,6.108265877,8.460892677,8.460892677,0,90
1.540849924,0.047218937,2.705445828,88.28419751,8.258741259,79.0825882,27.38699722,476.0535889,8.448804855,0.437106669,8.448804855,8.448804855,0,90
1.05158329,0.056220219,3.221181246,60.25128433,8.265734266,78.85709381,46.02738571,455.1984558,8.436579704,1.413609385,8.436579704,8.436579704,0,90
1.328769565,0.052377421,3.001005189,76.132888,8.272727273,78.6272049,26.65116882,471.9690552,8.424106598,0.577543378,8.424106598,8.424106598,0,90
1.370382667,0.041473836,2.376275746,78.51714311,8.27972028,78.39582062,19.66843796,469.7405396,8.411529541,1.334209442,8.411529541,8.411529541,0,90
1.30983305,0.046635725,2.672030194,75.04790562,8.286713287,78.16291046,24.29247475,467.20224,8.398845673,1.198086977,8.398845673,8.398845673,0,90
1.20885098,0.044230137,2.534200179,69.2620592,8.293706294,77.92832947,26.52103424,457.3966064,8.386049271,2.499854326,8.386049271,8.386049271,0,90
1.228715062,0.042183675,2.416946535,70.40018728,8.300699301,77.69197845,21.45633125,465.4428101,8.373130798,0.805985332,8.373130798,8.373130798,0,90
1.453405619,0.057981111,3.322072958,83.27400787,8.307692308,77.45544434,30.88846207,468.244812,8.36017704,2.077705622,8.36017704,8.36017704,0,90
1.221666455,0.063364975,3.630545645,69.99633186,8.314685315,77.21875763,34.1556778,442.8261719,8.347197533,4.501962185,8.347197533,8.347197533,0,90
1.246787548,0.042381089,2.428257541,71.43566445,8.321678322,76.98246002,21.92555618,458.973114,8.334218025,1.769928336,8.334218025,8.334218025,0,90
0.844485283,0.035074875,2.009642291,48.38544257,8.328671329,76.74525452,16.76155472,453.4616394,8.321178436,1.368267894,8.321178436,8.321178436,0,90
1.564469934,0.046624217,2.671370868,89.63752437,8.335664336,76.50804138,22.89411163,482.777771,8.308103561,2.598529339,8.308103561,8.308103561,0,90
1.540250778,0.062428068,3.576864841,88.24986898,8.342657343,76.2705307,41.78733063,467.3490906,8.294995308,0.564356267,8.294995308,8.294995308,0,90
1.494158745,0.049611915,2.842553337,85.60899,8.34965035,76.0345459,23.17682838,466.4029846,8.281959534,-0.171423644,8.281959534,8.281959534,0,90
0.920304179,0.072086319,4.130241858,52.72954534,8.356643357,75.79888153,35.89509964,393.6523743,8.268918991,4.169243813,8.268918991,8.268918991,0,90
1.362151623,0.045709819,2.618979688,78.04553904,8.363636364,75.5629425,21.26091003,460.971344,8.255866051,1.303738236,8.255866051,8.255866051,0,90
1.210057616,0.065741457,3.766708028,69.33119438,8.370629371,75.32770538,45.05828476,447.4192505,8.242837906,1.565513492,8.242837906,8.242837906,0,90
1.207263947,0.056510121,3.237791412,69.17112889,8.377622378,75.09127808,36.51027298,515.1656494,8.229718208,5.631888866,8.229718208,8.229718208,0,90
1.537158728,0.046420433,2.659694873,88.07270754,8.384615385,74.85492706,22.10988998,462.8002625,8.216554642,0.563721776,8.216554642,8.216554642,0,90
1.589443207,0.052987527,3.03596167,91.06838752,8.391608392,74.61933136,24.77557564,816.1193237,8.203383446,7.914017677,8.203383446,8.203383446,0,90
0.858635485,0.044301525,2.538290395,49.19618944,8.398601399,74.38456726,25.67437744,358.019928,8.190226555,4.951658726,8.190226555,8.190226555,0,90
1.076942682,0.070898928,4.062209332,61.70427047,8.405594406,74.15181732,38.8357811,411.8329163,8.1771698,7.405334949,8.1771698,8.1771698,0,90
1.572270274,0.057686187,3.30517507,90.08445096,8.412587413,73.92094421,29.06135559,470.2063599,8.164190292,3.37344408,8.164190292,8.164190292,0,90
0.858164072,0.043739423,2.506084345,49.16917946,8.41958042,73.69134521,20.86610985,354.4623413,8.151267052,4.932988644,8.151267052,8.151267052,0,90
1.104376197,0.05050059,2.89347069,63.27609507,8.426573427,73.46235657,23.19414139,422.7733459,8.138343811,3.987504959,8.138343811,8.138343811,0,90
1.195479155,0.067982472,3.895108754,68.49591005,8.433566434,73.23422241,34.65039825,434.4621277,8.12543869,2.276986122,8.12543869,8.12543869,0,90
1.544906497,0.045084633,2.583159188,88.51662202,8.440559441,73.00753021,21.19313622,457.3729248,8.112593651,1.292442203,8.112593651,8.112593651,0,90
1.540950894,0.053582903,3.070074196,88.28998268,8.447552448,72.78183746,34.56256485,456.902771,8.09978199,1.292232156,8.09978199,8.09978199,0,90
1.552241802,0.041927069,2.402244125,88.93690405,8.454545455,72.55593109,25.82718849,464.6911926,8.086938858,2.232484341,8.086938858,8.086938858,0,90
1.232718945,0.054464869,3.120607137,70.62959285,8.461538462,72.33018494,29.26048279,429.272644,8.074092865,2.535215616,8.074092865,8.074092865,0,90
1.392152667,0.047076028,2.697257711,79.76447226,8.468531469,72.10485077,35.41464996,447.0211487,8.061253548,2.572446346,8.061253548,8.061253548,0,90
1.565559387,0.043223839,2.476543564,89.69994546,8.475524476,71.8796463,19.59687996,465.4945679,8.048401833,2.366693258,8.048401833,8.048401833,0,90
1.36270082,0.092592962,5.30518594,78.07700572,8.482517483,71.65569305,57.69659424,444.9044189,8.03561306,1.98878026,8.03561306,8.03561306,0,90
1.248632908,0.053995319,3.093703876,71.54139578,8.48951049,71.4312973,25.38619614,447.2647705,8.022772789,0.572990537,8.022772789,8.022772789,0,90
1.584198117,0.048931785,2.80358476,90.76786603,8.496503497,71.20832062,22.64846802,502.2194519,8.009976387,4.406486034,8.009976387,8.009976387,0,90
1.056210041,0.07325694,4.197313462,60.51637763,8.503496503,70.98705292,51.05166245,427.4511414,7.997263432,2.866283894,7.997263432,7.997263432,0,90
1.461244464,0.041191109,2.360076672,83.72314062,8.51048951,70.76834869,19.98059845,447.6303101,7.984695435,1.844140291,7.984695435,7.984695435,0,90
1.272720575,0.05913401,3.388129212,72.92151747,8.517482517,70.55054474,29.11970711,444.3961792,7.972166061,0.489576817,7.972166061,7.972166061,0,90
1.358621716,0.056438312,3.233677077,77.84329031,8.524475524,70.33300781,27.14618301,442.204895,7.95964098,1.553305507,7.95964098,7.95964098,0,90
0.856946707,0.053271495,3.052231821,49.09942957,8.531468531,70.11647797,31.89024544,342.9319458,7.94715023,4.835160255,7.94715023,7.94715023,0,90
0.859409094,0.065532446,3.754732572,49.24051395,8.538461538,69.90039063,35.04925156,343.1438904,7.934659481,4.829188824,7.934659481,7.934659481,0,90
1.198323965,0.046021815,2.636855787,68.65890569,8.545454545,69.6845932,22.51285362,421.6955261,7.9221735,2.478485346,7.9221735,7.9221735,0,90
1.015182018,0.077257216,4.426512412,58.16564509,8.552447552,69.4694519,34.51065063,438.1414795,7.90970993,1.126935363,7.90970993,7.90970993,0,90
1.61539185,1.589238048,91.05663277,92.55513529,8.559440559,69.45572662,792.1658325,658.8947144,7.897311211,0.90998739,7.897311211,7.909463406,0,90
1.614902973,1.593932271,91.32559196,92.52712469,8.566433566,69.44326019,817.130188,667.4971924,7.885002613,2.280770779,7.885002613,7.909280777,0,90
1.620407581,1.589850903,91.09174677,92.8425155,8.573426573,69.43097687,785.2915649,658.7388916,7.872673988,1.00790596,7.872673988,7.909101963,0,90
1.676880836,1.594245315,91.34352803,96.07819468,8.58041958,69.4188385,804.3500977,658.243042,7.860470295,0.242923364,7.860470295,7.908922195,0,90
1.593859315,1.578806639,90.45895707,91.32141188,8.587412587,69.40680695,797.0664063,667.6863403,7.848299026,3.937300205,7.848299026,7.908747673,0,90
1.60573411,1.587322235,90.9468648,92.00178752,8.594405594,69.39497375,794.5614624,660.3834229,7.836174488,2.109478712,7.836174488,7.908574581,0,90
1.603755355,1.59501183,91.38744615,91.88841321,8.601398601,69.38301849,806.947876,670.0189209,7.824095726,2.365911007,7.824095726,7.908389568,0,90
1.602994084,1.592982888,91.27119633,91.84479562,8.608391608,69.37129974,782.255127,658.5137939,7.812037945,1.281311512,7.812037945,7.908224106,0,90
1.587580442,1.58371675,90.74028573,90.96165899,8.615384615,69.35945129,795.1560669,681.1449585,7.800097942,3.326802492,7.800097942,7.908056736,0,90
1.582116723,1.579227924,90.48309495,90.64861093,8.622377622,69.34764862,790.3433838,664.295105,7.788208008,2.509044886,7.788208008,7.907901287,0,90
1.612095833,1.584453344,90.78248947,92.36628739,8.629370629,69.33583832,797.520874,658.6742554,7.776370049,1.17681241,7.776370049,7.907745361,0,90
1.585138559,1.584720969,90.79782324,90.82174939,8.636363636,69.3243103,793.7366333,727.0601807,7.764578342,4.687130451,7.764578342,7.907620907,0,90
1.584992051,1.585075021,90.8181089,90.81335509,8.643356643,69.31256866,805.9746704,738.0795288,7.752826691,4.681728363,7.752826691,7.907493591,0,90
0.042647548,0.042647548,2.443524508,2.443524508,8.65034965,69.30104065,29.48120689,29.48120689,7.907348156,7.741036892,7.907348156,7.907348156,0,90
1.582063913,0.06609346,3.786876296,90.64558515,8.657342657,69.28202057,44.80135727,784.4176636,7.906713486,5.717773914,7.906713486,7.906713486,0,90
1.686138511,0.044306908,2.53859882,96.60862034,8.664335664,69.25649261,31.73544312,661.5267944,7.905659676,2.588573217,7.905659676,7.905659676,0,90
1.584020734,0.022685867,1.299804422,90.75770271,8.671328671,69.22502899,17.07473946,669.00354,7.904224873,2.694134474,7.904224873,7.904224873,0,90
1.573039055,0.036250085,2.076976857,90.12849885,8.678321678,69.18798065,27.29581833,656.8838501,7.902430534,1.244007707,7.902430534,7.902430534,0,90
1.594415426,0.03358667,1.924374422,91.35327471,8.685314685,69.14611816,22.31734467,743.3867798,7.900333881,5.311317444,7.900333881,7.900333881,0,90
1.614132404,0.032493237,1.861725366,92.48297434,8.692307692,69.09999847,32.06481934,659.1049194,7.897955418,1.369513631,7.897955418,7.897955418,0,90
1.57107842,0.033853631,1.939670204,90.01616273,8.699300699,69.04982758,94.69747162,658.2937012,7.895310402,2.775194407,7.895310402,7.895310402,0,90
1.654421091,0.032832716,1.881176037,94.79134606,8.706293706,68.99729919,37.63406372,658.0169067,7.892508507,0.673133969,7.892508507,7.892508507,0,90
1.571226835,0.035567727,2.037880641,90.02466632,8.713286713,68.9413681,39.01623154,655.4123535,7.889485836,1.117112041,7.889485836,7.889485836,0,90
1.592012048,0.034784723,1.993017824,91.21557127,8.72027972,68.88262939,23.01893806,751.8046875,7.886291504,5.095544338,7.886291504,7.886291504,0,90
1.579547763,0.037369251,2.14110038,90.50142035,8.727272727,68.82130432,29.19771576,722.9044189,7.882922173,7.241155624,7.882922173,7.882922173,0,90
1.586862087,0.04698728,2.692172849,90.92050027,8.734265734,68.75791931,59.54964066,676.3505249,7.879404545,3.784540415,7.879404545,7.879404545,0,90
1.587180853,0.029918056,1.714178339,90.93876419,8.741258741,68.6917572,48.2978363,766.1257935,7.875706196,6.136240005,7.875706196,7.875706196,0,90
1.63094914,0.027053105,1.550028723,93.4465023,8.748251748,68.62411499,28.01711464,654.8250122,7.871901989,1.354124069,7.871901989,7.871901989,0,90
1.583144903,0.040339909,2.31130656,90.70752131,8.755244755,68.55445099,31.98842239,657.0825806,7.86798048,1.710853577,7.86798048,7.86798048,0,90
1.583403707,0.064083807,3.671731686,90.72234965,8.762237762,68.48308563,43.41161728,657.7509766,7.863951206,1.653311014,7.863951206,7.863951206,0,90
1.585545421,0.036515541,2.092186407,90.84506083,8.769230769,68.4099884,36.73309326,773.5275879,7.859818935,5.673046112,7.859818935,7.859818935,0,90
1.595430851,0.034277145,1.963935732,91.41145427,8.776223776,68.33601379,22.37368202,723.3280029,7.855624199,5.753148556,7.855624199,7.855624199,0,90
1.582548141,0.035340719,2.024874039,90.67332938,8.783216783,68.26091766,26.01984215,692.2124023,7.851347923,4.912759304,7.851347923,7.851347923,0,90
1.600595832,0.036256664,2.077353798,91.70738587,8.79020979,68.18486786,30.81865692,681.3933716,7.847009182,3.817837477,7.847009182,7.847009182,0,90
1.61660409,0.037789665,2.165188323,92.62459149,8.797202797,68.10772705,26.79493332,655.8677368,7.842584133,2.018416643,7.842584133,7.842584133,0,90
1.588493824,0.03910007,2.240268964,91.0139919,8.804195804,68.02986145,27.99219704,769.0006104,7.83808279,5.3287673,7.83808279,7.83808279,0,90
1.583472729,0.034318861,1.966325871,90.72630433,8.811188811,67.9510498,23.94948006,709.7052612,7.833519936,4.935534477,7.833519936,7.833519936,0,90
1.655020118,0.022967897,1.315963583,94.82566776,8.818181818,67.87163544,14.95286274,652.2849121,7.828926563,1.167387009,7.828926563,7.828926563,0,90
1.623989105,0.029686021,1.700883696,93.0477217,8.825174825,67.79191589,23.99662209,664.5517578,7.824305058,2.868364811,7.824305058,7.824305058,0,90
1.607940674,0.038513195,2.206643516,92.12821432,8.832167832,67.71213531,30.66577148,669.8444824,7.819664955,5.057718754,7.819664955,7.819664955,0,90
1.579256296,0.032628719,1.869487876,90.48472054,8.839160839,67.63200378,52.86601257,803.579834,7.815011501,5.663484573,7.815011501,7.815011501,0,90
1.588550925,0.033825442,1.938055078,91.01726356,8.846153846,67.55110168,26.11857224,657.0144043,7.810295105,2.278684855,7.810295105,7.810295105,0,90
1.592085123,0.031764023,1.819944459,91.21975818,8.853146853,67.47005463,22.05327797,648.8102417,7.805566788,1.161632895,7.805566788,7.805566788,0,90
1.621715069,0.034031026,1.949834166,92.91742902,8.86013986,67.38877106,43.25679016,661.6577148,7.800820351,3.902746439,7.800820351,7.800820351,0,90
1.609333396,0.054140907,3.102045458,92.20801142,8.867132867,67.30722046,36.11865616,649.7658081,7.79604435,1.803243876,7.79604435,7.79604435,0,90
1.560058951,0.029222541,1.674328241,89.38479371,8.874125874,67.22548676,24.77392387,646.7390747,7.791261673,1.259688377,7.791261673,7.791261673,0,90
1.586400986,0.033490684,1.91887484,90.8940811,8.881118881,67.14364624,21.89735222,654.0949097,7.786469936,2.147054434,7.786469936,7.786469936,0,90
1.588735819,0.037816476,2.166724475,91.02785718,8.888111888,67.06168365,24.81395531,649.5803833,7.781673431,2.112225533,7.781673431,7.781673431,0,90
1.551148534,0.031201635,1.787721974,88.87426439,8.895104895,66.97975159,41.85527039,646.3154907,7.776874065,1.563118935,7.776874065,7.776874065,0,90
1.594234228,0.043053839,2.466803287,91.34289283,8.902097902,66.8976059,51.53535461,646.4522705,7.772056103,0.858998299,7.772056103,7.772056103,0,90
1.575558066,0.047905941,2.744808208,90.27282758,8.909090909,66.81486511,62.126091,644.8509521,7.76718092,0.941068232,7.76718092,7.76718092,0,90
1.574991107,0.035303589,2.022746649,90.2403432,8.916083916,66.73235321,32.30990982,646.3536987,7.762323856,2.105009794,7.762323856,7.762323856,0,90
1.591542959,0.030359147,1.739450999,91.18869448,8.923076923,66.65005493,19.8208065,656.914917,7.75747633,2.529055357,7.75747633,7.75747633,0,90
1.631744027,0.042838652,2.454473942,93.492046,8.93006993,66.56756592,50.3624649,649.5379028,7.752619743,2.826649189,7.752619743,7.752619743,0,90
1.623235464,0.025573771,1.46526917,93.00454125,8.937062937,66.48532104,17.09984016,650.0454712,7.747793198,2.742409706,7.747793198,7.747793198,0,90
1.609664559,0.026539212,1.520584845,92.22698568,8.944055944,66.4029541,27.79563904,646.7285767,7.742961407,1.985683084,7.742961407,7.742961407,0,90
1.634281158,0.047616303,2.728213196,93.63741292,8.951048951,66.32045746,30.87136841,646.9744263,7.738127708,2.423551083,7.738127708,7.738127708,0,90
1.586984515,0.055924553,3.204240882,90.92751487,8.958041958,66.23812866,38.58858871,784.6654663,7.733287811,5.655281544,7.733287811,7.733287811,0,90
1.612195492,0.047883533,2.743524346,92.37199743,8.965034965,66.15586853,33.24164581,646.609314,7.728458405,2.653547049,7.728458405,7.728458405,0,90
1.635347009,0.028968481,1.65977172,93.69848164,8.972027972,66.07366943,36.01189423,642.0331421,7.723631382,1.069427371,7.723631382,7.723631382,0,90
1.601075768,0.034556028,1.979914533,91.73488421,8.979020979,65.99124146,22.1293602,681.7913818,7.718790054,4.665395737,7.718790054,7.718790054,0,90
1.51653564,0.02195953,1.2581884,86.89109164,8.986013986,65.90898132,46.31100464,639.2107544,7.713948727,1.988591552,7.713948727,7.713948727,0,90
1.593040943,0.030386625,1.741025358,91.27452263,8.993006993,65.82633972,51.28602982,660.7078857,7.709070683,2.383552313,7.709070683,7.709070683,0,90
1.583142638,0.040139887,2.299846143,90.70739154,9,65.74359894,25.65701485,772.4962769,7.704165459,5.653149605,7.704165459,7.704165459,0,90
1.580397367,0.034991488,2.004864573,90.55009911,9.006993007,65.66113281,23.58920097,640.1738892,7.69926405,1.778083563,7.69926405,7.69926405,0,90
1.620356083,0.025664518,1.470468545,92.83956486,9.013986014,65.57876587,16.39222717,641.4980469,7.694372654,1.652787328,7.694372654,7.694372654,0,90
1.614634752,0.040004496,2.292088755,92.51175676,9.020979021,65.49653625,35.17371368,639.3530273,7.689497948,0.632109761,7.689497948,7.689497948,0,90
